aleatoric,epistemic
2.226050384342670441e-02,3.345333738252520561e-03
4.303508624434471130e-02,6.438883952796459198e-03
7.159911096096038818e-03,5.872968956828117371e-02
3.261530399322509766e-02,1.591489836573600769e-02
3.261678293347358704e-02,4.944107495248317719e-03
2.930758334696292877e-02,2.524953335523605347e-02
1.224827766418457031e-01,1.244678348302841187e-01
1.170596703886985779e-01,5.935733020305633545e-02
8.644149452447891235e-02,4.137892648577690125e-02
7.919810712337493896e-02,2.138317376375198364e-02
5.989357456564903259e-02,3.282902762293815613e-02
5.412416160106658936e-02,5.801846832036972046e-02
3.547580912709236145e-02,4.619217012077569962e-03
8.608695864677429199e-02,7.835275679826736450e-02
4.114642739295959473e-02,7.253420073539018631e-03
6.151946634054183960e-02,5.540805682539939880e-02
3.460332006216049194e-02,2.373929368332028389e-03
1.386149902828037739e-03,1.758321377565152943e-05
2.568162279203534126e-03,9.590836270945146680e-05
4.348045680671930313e-03,2.959771663881838322e-04
3.622405929490923882e-03,5.355033499654382467e-05
3.918337170034646988e-03,2.199532755184918642e-04
2.121010096743702888e-03,3.730552998604252934e-05
8.388117887079715729e-03,6.711243186146020889e-04
1.262539182789623737e-03,1.955375410034321249e-05
7.944816024973988533e-04,9.046665581990964711e-06
1.012085849652066827e-04,5.164981686789360538e-08
3.476605052128434181e-04,4.267829467607953120e-07
8.022650727070868015e-04,4.224991698720259592e-06
3.015444241464138031e-02,1.808766275644302368e-02
8.997753262519836426e-03,1.548709115013480186e-03
2.288044430315494537e-02,4.666284658014774323e-03
3.987181698903441429e-04,1.547363240206323098e-06
2.596753090620040894e-02,3.559693461284041405e-03
1.792051625670865178e-05,1.444824260232735469e-09
2.577255690994206816e-05,4.222262539599341835e-09
2.387817039561923593e-05,5.711635608918186335e-09
1.808089677979296539e-06,4.507651196750117606e-11
1.113098946348145546e-07,7.501905184299079155e-14
5.013915142626501620e-06,3.236082513069504785e-10
3.294823613941844087e-07,1.516944556079202755e-12
6.045058853487716988e-07,1.743267964877948106e-12
3.748879826162010431e-04,1.105305273085832596e-06
1.555864512920379639e-02,2.572124823927879333e-02
1.259236130863428116e-03,1.022424476104788482e-05
1.749272830784320831e-02,9.601345285773277283e-03
1.865531201474368572e-03,5.149495336809195578e-05
1.043773139826953411e-03,1.532824535388499498e-05
1.833627931773662567e-02,8.496307418681681156e-04
3.586842911317944527e-03,9.971659164875745773e-05
6.216489151120185852e-02,2.843389473855495453e-02
2.904193103313446045e-02,1.120781712234020233e-02
3.403868153691291809e-02,1.584101468324661255e-02
2.160947769880294800e-02,5.473255366086959839e-02
6.569219112861901522e-05,2.946597810193907208e-08
2.423788464511744678e-05,6.214037728824450824e-09
1.116896441999415401e-06,6.714966256649024245e-12
2.787379198707640171e-04,9.180528763863549102e-07
5.087270401418209076e-03,1.592790795257315040e-04
1.847749203443527222e-02,2.017430728301405907e-03
2.176157385110855103e-02,1.918608695268630981e-02
5.981436930596828461e-03,5.118966219015419483e-04
1.932306215167045593e-02,9.256388992071151733e-03
3.375231474637985229e-02,7.336056325584650040e-03
1.038742437958717346e-02,2.147471765056252480e-03
6.951003160793334246e-05,3.137074600090272725e-08
9.360159758386998874e-09,5.764654246710959953e-16
2.146749618348042787e-11,5.835755182593775515e-21
2.428318475722335279e-05,8.140954577129377867e-09
5.729264174192394421e-09,4.001223235964928519e-16
1.625276127015240490e-06,3.572990861511193827e-11
1.500120738739951776e-08,3.038900316622490140e-15
9.306895254468372514e-10,1.177605670175705958e-17
1.762471724120473482e-09,4.329723722559378543e-17
5.929477083554957062e-06,4.347384952030353134e-10
7.591791018057847396e-07,2.430070467768219444e-12
2.933638461399823427e-04,1.213177256431663409e-06
6.412131369870621711e-06,1.478796529674752946e-10
1.561494823545217514e-02,8.641227148473262787e-03
3.981098998337984085e-03,1.242508878931403160e-04
9.588077664375305176e-02,1.420587748289108276e-01
4.607610404491424561e-02,1.490601897239685059e-01
6.942783296108245850e-02,4.212662950158119202e-02
4.483636841177940369e-02,3.166499361395835876e-02
2.599672973155975342e-02,6.094754487276077271e-02
1.061873137950897217e-01,1.344738453626632690e-01
6.173317879438400269e-02,8.576004952192306519e-02
6.183195114135742188e-02,4.281529039144515991e-02
1.010164320468902588e-01,1.484588980674743652e-01
1.551377773284912109e-02,5.857938900589942932e-02
5.105189234018325806e-02,7.839303463697433472e-02
5.359855713322758675e-04,1.287780378333991393e-06
8.247709047282114625e-06,5.961913740470947687e-10
1.485841348767280579e-02,4.552733618766069412e-03
3.394863754510879517e-02,3.424127399921417236e-02
1.834003068506717682e-02,6.770843639969825745e-03
1.429484505206346512e-02,4.901873180642724037e-04
4.840613808482885361e-03,3.865702019538730383e-04
1.947963726706802845e-03,3.992702113464474678e-05
5.780734136351384223e-05,4.503983674908340618e-08
3.992963684140704572e-05,1.129357851681334068e-08
1.615934539586305618e-03,1.494859770900802687e-05
7.488903403282165527e-02,1.441586017608642578e-01
7.948693633079528809e-02,1.546938121318817139e-01
3.228524699807167053e-02,2.061813371255993843e-03
2.065021172165870667e-02,2.502519171684980392e-03
1.343066059052944183e-02,5.188406212255358696e-04
1.282134652137756348e-02,3.582509933039546013e-03
7.425382733345031738e-02,8.641890436410903931e-02
7.294780015945434570e-02,1.763281375169754028e-01
2.690517902374267578e-02,3.177034901455044746e-03
5.993008613586425781e-03,5.876040086150169373e-05
4.777193069458007812e-03,5.416967178462073207e-05
1.771259307861328125e-02,1.559635740704834461e-03
2.360504865646362305e-02,3.376941662281751633e-03
1.575857400894165039e-02,7.777598220854997635e-04
1.532971858978271484e-02,4.844913491979241371e-04
4.571086168289184570e-02,1.075811590999364853e-02
1.803270876407623291e-01,4.339253902435302734e-02
1.365437507629394531e-01,8.331779390573501587e-02
1.936500668525695801e-01,5.633714422583580017e-02
1.217013746500015259e-01,8.951076120138168335e-02
1.361714005470275879e-01,9.728755056858062744e-02
1.980173289775848389e-01,5.196446552872657776e-02
1.390353143215179443e-01,1.057726889848709106e-01
1.432708203792572021e-01,8.804081380367279053e-02
6.658123433589935303e-02,1.072154790163040161e-01
1.078000962734222412e-01,1.311300545930862427e-01
1.875566244125366211e-01,6.141088902950286865e-02
2.820849604904651642e-02,1.218546088784933090e-02
2.563506364822387695e-02,2.328120730817317963e-02
9.133186540566384792e-05,5.302772621007534326e-08
3.148721007164567709e-04,5.896324068999092560e-07
2.100906749546993524e-05,5.454487528311346978e-09
6.440145170927280560e-06,3.798157066636775880e-10
9.918978527423405467e-09,4.267237374121489761e-16
3.683371005536173470e-06,1.896523910138725455e-10
1.427570595069482806e-08,1.181381097853687837e-15
1.327271736961677107e-09,1.593485529669705320e-17
3.825656946787603374e-08,9.254779390489419749e-15
4.522381914284778759e-06,2.799451226387361658e-10
8.382873488699260633e-07,6.110272444265207881e-12
4.556775093078613281e-05,6.215114146471023560e-02
2.629244467243552208e-03,1.028233455144800246e-04
2.281979323015548289e-05,6.453762413372032825e-09
1.693194359540939331e-02,5.607417318969964981e-03
5.775077268481254578e-03,3.190644201822578907e-04
3.776128590106964111e-02,1.323801837861537933e-02
2.869824133813381195e-02,1.559957209974527359e-02
6.031023710966110229e-02,5.194658413529396057e-02
1.596949761733412743e-03,1.820493343984708190e-05
5.310362204909324646e-03,2.809465513564646244e-04
8.068474126048386097e-04,8.316953426401596516e-06
2.607097849249839783e-03,4.778639049618504941e-05
3.916830290108919144e-03,7.816382276359945536e-05
3.433125466108322144e-02,2.378671057522296906e-02
1.620309613645076752e-02,3.032974200323224068e-03
5.137624219059944153e-03,1.464582164771854877e-04
3.997042030096054077e-02,6.756097823381423950e-02
4.436281695961952209e-02,3.418946638703346252e-02
6.866666674613952637e-02,7.402303069829940796e-02
9.101480245590209961e-02,1.308932900428771973e-01
1.328306496143341064e-01,1.141749992966651917e-01
7.599997520446777344e-02,9.586747735738754272e-02
1.136008650064468384e-01,1.173418387770652771e-01
1.456568390130996704e-02,6.058285385370254517e-02
1.201348304748535156e-01,7.187558710575103760e-02
2.179707959294319153e-02,3.351592691615223885e-03
7.615548372268676758e-02,1.164230406284332275e-01
8.703806996345520020e-02,8.455870300531387329e-02
8.857645094394683838e-02,1.109692007303237915e-01
5.344109144061803818e-03,5.788206544821150601e-05
5.976689606904983521e-02,1.968330331146717072e-02
7.127757370471954346e-02,6.507673114538192749e-02
1.282407343387603760e-01,1.203312799334526062e-01
5.973295867443084717e-02,5.494964867830276489e-02
1.326694488525390625e-01,1.057283207774162292e-01
2.268394827842712402e-02,2.576411003246903419e-03
2.686101011931896210e-02,2.698261057958006859e-03
4.044733475893735886e-03,2.389637083979323506e-04
1.619185507297515869e-02,3.446983546018600464e-02
1.624588668346405029e-02,2.433801814913749695e-02
1.125117577612400055e-02,1.436891616322100163e-03
2.928770380094647408e-03,5.892078115721233189e-05
1.151638850569725037e-02,2.202349482104182243e-03
3.430108772590756416e-04,1.578028673066000920e-06
5.621750280261039734e-02,3.244159370660781860e-02
1.156762707978487015e-02,8.700575563125312328e-04
4.723516851663589478e-02,9.019151329994201660e-02
6.771415472030639648e-02,1.195140555500984192e-01
8.480569720268249512e-02,1.410390436649322510e-01
1.157853007316589355e-01,6.596570461988449097e-02
9.015154838562011719e-02,1.538098454475402832e-01
6.579256057739257812e-02,1.427198201417922974e-01
1.447886880487203598e-02,1.515067648142576218e-03
1.689615100622177124e-02,2.250765450298786163e-02
1.103570871055126190e-02,9.075115667656064034e-04
2.269972115755081177e-02,2.981747034937143326e-03
1.943474076688289642e-02,2.252702787518501282e-02
1.690882258117198944e-02,2.143421908840537071e-03
3.005335293710231781e-02,1.036505308002233505e-02
9.528569877147674561e-03,5.502208368852734566e-04
3.580538555979728699e-02,2.532048709690570831e-02
2.104992978274822235e-03,4.867516690865159035e-05
4.469860345125198364e-02,6.603128463029861450e-02
9.757547080516815186e-02,9.762394428253173828e-02
3.474126383662223816e-02,5.957404151558876038e-03
1.213429309427738190e-02,1.288450905121862888e-03
6.872028112411499023e-02,3.075972199440002441e-02
6.028399802744388580e-03,6.286256830208003521e-04
3.157780319452285767e-02,6.270413845777511597e-02
2.703838050365447998e-02,8.289529941976070404e-03
5.722634494304656982e-02,1.054134294390678406e-01
8.125424385070800781e-02,1.687424033880233765e-01
5.923390388488769531e-02,1.366135627031326294e-01
6.765109300613403320e-02,1.181138455867767334e-01
1.255294084548950195e-01,9.043224900960922241e-02
5.716003477573394775e-02,3.589966148138046265e-02
1.103855029214173555e-04,1.228230956940024043e-07
2.833889424800872803e-02,7.120966911315917969e-02
2.271446585655212402e-02,6.710639689117670059e-03
1.038886420428752899e-02,2.310383832082152367e-03
1.701886206865310669e-02,4.000045359134674072e-03
1.469477865612134337e-05,2.408620192184685038e-09
7.296335883438587189e-03,3.605600504670292139e-04
6.261013448238372803e-02,4.403196275234222412e-02
5.117015913128852844e-02,3.634298220276832581e-02
7.271234691143035889e-02,5.592146143317222595e-02
6.250346451997756958e-02,2.255084738135337830e-02
4.674588143825531006e-02,1.759028621017932892e-02
5.344034731388092041e-02,2.499372884631156921e-02
9.630382061004638672e-02,2.534932643175125122e-02
1.362962424755096436e-01,6.933537870645523071e-02
1.935170739889144897e-01,3.694524988532066345e-02
3.922386467456817627e-02,8.185924030840396881e-03
9.091399610042572021e-02,1.016310602426528931e-01
1.040705591440200806e-01,5.670228973031044006e-02
5.133783817291259766e-02,1.741881817579269409e-01
1.207345724105834961e-01,1.253260970115661621e-01
9.872823953628540039e-02,1.421112120151519775e-01
6.409269571304321289e-02,1.578191667795181274e-01
4.382815212011337280e-02,5.363577604293823242e-02
2.691634744405746460e-02,1.212354935705661774e-02
6.563691422343254089e-03,2.547103795222938061e-04
8.212476968765258789e-02,8.517514169216156006e-02
1.280161738395690918e-01,1.089088991284370422e-01
8.065009117126464844e-02,1.239191517233848572e-01
8.043372631072998047e-02,1.627450436353683472e-01
7.291525602340698242e-02,1.185821518301963806e-01
2.039116621017456055e-02,7.946839556097984314e-03
1.433193683624267578e-03,5.767355105490423739e-06
1.527845859527587891e-03,6.819451755291083828e-06
3.192186355590820312e-03,5.775360390543937683e-02
1.195609569549560547e-03,9.992821105697657913e-06
1.656574010848999023e-02,5.695636942982673645e-02
2.061128616333007812e-02,7.282056845724582672e-03
3.093606233596801758e-02,6.219803169369697571e-02
5.145043134689331055e-02,1.090705860406160355e-02
1.159502267837524414e-01,1.312836408615112305e-01
9.009211510419845581e-02,4.045265167951583862e-02
4.024500399827957153e-02,3.008978441357612610e-02
1.669962774030864239e-03,3.440406726440414786e-05
4.127744250581599772e-05,1.917902103798496682e-08
1.817889325320720673e-02,4.369000438600778580e-03
1.568336784839630127e-02,6.924625951796770096e-03
4.948172500007785857e-05,1.823187112393043208e-08
3.335732571940752678e-06,1.179273484419596230e-10
1.843326754169538617e-05,4.022104427292561013e-09
1.541267738502938300e-05,3.318473273949962277e-09
5.200473970035091043e-05,2.715854563462016813e-08
2.439417439745739102e-04,6.346783720800885931e-07
1.373877632431685925e-03,2.711842171265743673e-05
1.542585523566231132e-04,3.330910658405628055e-07
5.209341761656105518e-04,3.859689513774355873e-06
1.979216234758496284e-03,5.835525371367111802e-05
4.450465086847543716e-03,2.763179945759475231e-04
1.738525740802288055e-02,4.187366925179958344e-03
8.501837961375713348e-03,1.327829202637076378e-03
2.941257506608963013e-02,9.194304235279560089e-03
2.889638533815741539e-03,3.649806239991448820e-05
2.514599822461605072e-02,2.695227786898612976e-02
1.388735137879848480e-02,3.696332452818751335e-03
1.139127612113952637e-01,1.280628889799118042e-01
3.487206995487213135e-02,1.246214583516120911e-01
4.845052957534790039e-02,1.492434591054916382e-01
7.445293664932250977e-02,1.651739329099655151e-01
5.199345946311950684e-02,1.863281279802322388e-01
8.813843131065368652e-02,1.539345234632492065e-01
1.139378175139427185e-03,1.195575532619841397e-05
2.264658734202384949e-02,2.173652686178684235e-02
1.442519715055823326e-03,1.902759322547353804e-05
8.801911026239395142e-03,5.083117261528968811e-02
2.634900010889396071e-05,2.747139404846166144e-09
4.012456338386982679e-05,1.849455522062726232e-08
3.338971175253391266e-03,1.628441386856138706e-04
2.384119725320488214e-04,6.278980322349525522e-07
1.534648072265554219e-05,1.999939991392807315e-09
3.860278593492694199e-05,1.444894781599259659e-08
4.818398505449295044e-03,2.515231026336550713e-04
1.472254552936647087e-05,9.567313608016547732e-10
1.498292759060859680e-02,5.309786181896924973e-03
1.191802994071622379e-06,5.685375347591614670e-12
4.119221412111073732e-04,2.052715444733621553e-06
7.060123596858147721e-09,2.727628466940302783e-16
1.526619826108799316e-06,3.086919955763711698e-11
7.650394984182184999e-09,8.189391937344801461e-16
2.368402783758938313e-04,7.821192866686033085e-07
8.406737528332541842e-09,4.666380739389193455e-16
1.315245778954476918e-08,2.414559107464923395e-15
7.670553750358521938e-04,5.453086941997753456e-06
5.189546072870143689e-07,2.057999170385071963e-12
2.151369350031018257e-03,4.375013668322935700e-05
3.929876256734132767e-03,7.417010783683508635e-05
6.801123917102813721e-02,1.457526683807373047e-01
2.731976099312305450e-02,6.096722558140754700e-03
8.414927124977111816e-02,1.641329824924468994e-01
7.275271415710449219e-02,1.772469729185104370e-01
5.153702199459075928e-02,7.385938614606857300e-02
4.586018621921539307e-02,1.370633691549301147e-01
9.375253319740295410e-02,1.241921484470367432e-01
1.156248152256011963e-01,1.340991109609603882e-01
4.592667520046234131e-02,1.353421509265899658e-01
7.414269447326660156e-02,1.448486745357513428e-01
6.986424326896667480e-02,1.094726771116256714e-01
2.300937287509441376e-02,1.033113989979028702e-02
4.013384133577346802e-02,6.505053024739027023e-03
3.344949334859848022e-02,3.658657893538475037e-02
1.509531284682452679e-03,2.175086592615116388e-05
1.213402356370352209e-04,7.041753491421332001e-08
2.305017260368913412e-04,6.205891054378298577e-07
8.443217666354030371e-06,9.363494424263762994e-10
2.177668648073449731e-05,2.587430047995553650e-09
5.851528840139508247e-04,1.830329779295425396e-06
1.751207164488732815e-03,4.342510146670974791e-05
9.006835898617282510e-05,1.129326179238887562e-07
7.747855852358043194e-05,3.225717293275920383e-08
4.409424029290676117e-03,1.584967685630545020e-04
5.246367305517196655e-02,6.052641943097114563e-02
5.842632800340652466e-02,7.377180457115173340e-02
1.636366546154022217e-02,9.777131490409374237e-03
4.886955488473176956e-03,3.944997442886233330e-04
1.408110819056673790e-07,2.705022078726415646e-13
4.936230106977745891e-05,2.532757825690623577e-08
6.079673767089843750e-06,6.221986934542655945e-02
7.261327118612825871e-05,7.366421783672194579e-08
1.125432099797762930e-04,8.081099878154418548e-08
1.886053569614887238e-02,1.003301120363175869e-03
9.835310280323028564e-03,1.742635970003902912e-03
2.041934349108487368e-04,5.164838512428104877e-07
7.013183552771806717e-03,2.995003596879541874e-04
1.054225838743150234e-03,1.544700899103190750e-05
1.056987512856721878e-02,5.876508657820522785e-04
5.267775850370526314e-04,2.459219331285567023e-06
1.323176693404093385e-04,1.010299612858034379e-07
6.085018267043551532e-09,2.993943831188731336e-16
6.599146581720560789e-05,1.394621662598183320e-08
8.234487177105620503e-05,3.634631084992179240e-08
1.157499197870492935e-02,1.377949840389192104e-03
1.108614451368339360e-04,1.098090578466326406e-07
1.031275533023290336e-04,1.064852739318666863e-07
1.103083044290542603e-02,2.517600310966372490e-03
5.952616408467292786e-02,2.564266137778759003e-02
7.039673626422882080e-02,7.567036896944046021e-02
7.438725233078002930e-02,1.741411834955215454e-01
4.260361194610595703e-02,2.073476165533065796e-01
3.421589732170104980e-02,6.833640486001968384e-02
5.460697412490844727e-02,1.103424504399299622e-01
6.018350250087678432e-04,1.450183617635047995e-06
4.618593957275152206e-04,2.706999339352478273e-06
1.675519533455371857e-02,2.494911663234233856e-02
1.703701354563236237e-02,2.392337843775749207e-02
5.686047300696372986e-02,2.263893000781536102e-02
4.058765247464179993e-02,4.028924182057380676e-02
1.726217567920684814e-02,3.344588913023471832e-03
6.230978760868310928e-04,2.338056219741702080e-06
2.790119126439094543e-02,1.483874395489692688e-02
7.194620370864868164e-02,7.767581194639205933e-02
9.862004220485687256e-02,9.713171422481536865e-02
7.370366901159286499e-02,6.272175908088684082e-02
4.313696175813674927e-02,2.077331766486167908e-02
3.970975801348686218e-02,2.690328285098075867e-02
3.820662945508956909e-02,8.178122341632843018e-03
4.986774176359176636e-02,6.193222850561141968e-02
5.426274612545967102e-02,3.485889732837677002e-02
4.991397261619567871e-03,5.532852560281753540e-02
6.138785183429718018e-02,1.139339655637741089e-01
7.299547642469406128e-02,6.309283524751663208e-02
1.506559457629919052e-02,2.351866336539387703e-03
5.251637048786506057e-05,9.484373286738900788e-09
2.119831508025527000e-03,6.566935189766809344e-05
1.652874061619513668e-06,2.794481486489974742e-11
1.771406823536381125e-05,1.376551983511831168e-09
8.390038856305181980e-04,1.750280944179394282e-06
3.815743327140808105e-02,3.304686397314071655e-02
1.476010866463184357e-02,2.421046374365687370e-03
1.716709136962890625e-02,8.225860074162483215e-03
4.325026529841125011e-04,2.343318328712484799e-06
2.225978113710880280e-02,1.899996586143970490e-02
7.490070129279047251e-05,2.436644841452562105e-08
9.158651810139417648e-04,6.608652711292961612e-06
1.303671797359129414e-05,1.027798068875540594e-09
9.035666153067722917e-06,1.143123928848410742e-09
6.012240191921591759e-06,2.235763241209554053e-10
3.797210956690832973e-05,9.412392643071143539e-09
7.807709323515155120e-08,4.890785855731633047e-14
2.370065264403820038e-02,2.742527751252055168e-03
1.068005622073542327e-05,1.514276148917303999e-09
2.195945271523669362e-04,3.828079684353724588e-07
2.281475998461246490e-02,7.779167965054512024e-03
1.857394725084304810e-02,8.378720842301845551e-03
1.524474844336509705e-02,1.320435083471238613e-03
2.426500432193279266e-03,2.512956052669323981e-05
4.451839777175337076e-05,2.499367290909049188e-08
1.681391950114630163e-05,2.142355404188833745e-09
6.927878530404996127e-06,6.430059262818588195e-10
3.356017259648069739e-05,8.519520200422903144e-09
2.666468790266662836e-04,8.881870598997920752e-07
2.381932223215699196e-03,6.294585909927263856e-05
7.365420606220141053e-05,2.376518359881174547e-08
1.828717649914324284e-03,4.597561928676441312e-05
1.210115660796873271e-04,1.949171632986690383e-07
2.630748087540268898e-03,5.444242560770362616e-05
8.339164778590202332e-03,1.180039602331817150e-03
9.998668974731117487e-05,8.046099964076347533e-08
1.978074014186859131e-02,1.679706573486328125e-02
8.217220194637775421e-03,9.556835284456610680e-04
1.126708502852125093e-05,1.559695372854719153e-09
1.420415501343086362e-04,1.623652963189670118e-07
5.949929356575012207e-03,5.002272664569318295e-04
1.023291952151339501e-05,5.976296679754966590e-10
1.005697195068933070e-04,1.413443300180006190e-07
9.231978910975158215e-04,7.085209745127940550e-06
1.179387368210882414e-06,1.701353467831179245e-11
3.365230077179148793e-05,1.062616394875703918e-08
6.346839945763349533e-03,3.815691743511706591e-04
3.698574379086494446e-02,3.651580959558486938e-02
6.732901930809020996e-02,1.165110394358634949e-01
2.689067274332046509e-02,5.803886428475379944e-02
4.785093665122985840e-02,6.590695679187774658e-02
4.929932951927185059e-02,8.691412396728992462e-03
6.338768452405929565e-02,5.520831421017646790e-02
6.619315594434738159e-02,2.208725549280643463e-02
3.295977041125297546e-02,7.289591711014509201e-03
6.127348169684410095e-03,1.464667002437636256e-04
4.329350485932081938e-04,1.184554321298492141e-06
2.883520442992448807e-03,4.255697422195225954e-05
3.100293455645442009e-03,8.048462041188031435e-05
1.290384097956120968e-03,2.361383667448535562e-05
3.632236621342599392e-04,7.016994914010865614e-07
1.450595736969262362e-04,2.453658680678927340e-07
8.039771579205989838e-03,1.081861089915037155e-03
1.546341553330421448e-02,2.500422531738877296e-03
4.382300190627574921e-03,2.748363767750561237e-04
4.734799731522798538e-04,1.346462909168621991e-06
1.042974554002285004e-02,9.389042970724403858e-04
4.465782765805670351e-08,1.655761031754687806e-14
1.124603272728563752e-06,1.764234418277776939e-11
5.186499834053392988e-07,3.737533720016283922e-12
1.710513580278384682e-14,3.394912209425200618e-27
3.070752473913890279e-13,1.314260116076186293e-24
4.487531768404551258e-08,2.438705772153833273e-14
4.825018113479018211e-04,3.290400400146609172e-06
2.157879061996936798e-04,5.688249302693293430e-07
2.839002991095185280e-04,5.064729862169770058e-07
4.736806658911518753e-06,1.874196214890488932e-10
1.400301698595285416e-03,1.284640165977180004e-05
7.186235598055645823e-05,6.140268027365891612e-08
1.911158091388642788e-03,1.845320912252645940e-05
1.888469979166984558e-02,3.689978737384080887e-03
2.820691838860511780e-02,2.247639559209346771e-02
3.333392320200800896e-03,1.449327246518805623e-04
1.264165341854095459e-02,2.733531640842556953e-03
2.933987559572415194e-07,8.089294208438180256e-13
4.840204119682312012e-02,7.412815466523170471e-03
5.052954889833927155e-03,9.281082748202607036e-05
1.701618731021881104e-02,9.169962257146835327e-02
1.943223876878619194e-03,4.162963159615173936e-05
1.515503413975238800e-02,7.489661686122417450e-03
2.206542717431148048e-07,4.412767352045265934e-13
5.401668022386729717e-05,3.846713170219118183e-08
5.120183232065755874e-06,1.682017441995142804e-10
1.624409342184662819e-04,1.807370892947801622e-07
4.215738313995132103e-10,2.480435276794640212e-18
1.247269028681330383e-05,1.369896973635320592e-09
1.646157237701117992e-03,3.964131246902979910e-05
8.083517882839785784e-11,8.805315648641958659e-20
6.655758712440729141e-03,4.761170421261340380e-04
2.877545356750488281e-02,8.881882764399051666e-03
1.714239828288555145e-02,1.701256260275840759e-03
3.034691885113716125e-02,5.264320597052574158e-02
1.574785262346267700e-02,3.817263292148709297e-03
1.275810995139181614e-03,1.507819342805305496e-05
3.135430812835693359e-02,2.079715952277183533e-02
1.222604326903820038e-02,2.349587390199303627e-03
2.857844531536102295e-02,3.352187946438789368e-02
2.727845311164855957e-02,2.861008746549487114e-03
8.414551615715026855e-03,7.450433913618326187e-04
4.582935362122952938e-04,1.398252720719028730e-06
2.340257866308093071e-03,3.815839954768307507e-05
2.340949140489101410e-02,1.426810305565595627e-02
1.598739624023437500e-02,1.897607464343309402e-03
2.659142017364501953e-03,7.228356844279915094e-05
6.010246928781270981e-03,2.854075282812118530e-04
2.010286413133144379e-02,2.678884193301200867e-02
1.524591073393821716e-02,3.059997223317623138e-02
1.935427077114582062e-03,3.322786869830451906e-05
1.028310623951256275e-03,1.437246555724414065e-05
2.971923095174133778e-04,9.766591801962931640e-07
6.963791325688362122e-03,8.199711446650326252e-04
8.349066600203514099e-03,1.138629158958792686e-03
1.837947964668273926e-02,1.563301123678684235e-02
6.950407475233078003e-02,7.736358046531677246e-02
4.530265554785728455e-02,3.517394885420799255e-02
1.055417358875274658e-01,9.086444228887557983e-02
4.462348669767379761e-02,3.611816465854644775e-02
3.601029515266418457e-02,1.100754663348197937e-01
2.106581814587116241e-02,1.880616135895252228e-02
5.630524829030036926e-02,4.645586386322975159e-02
1.298074796795845032e-02,4.387745866551995277e-04
6.745617091655731201e-02,6.612461805343627930e-02
2.319635968888178468e-04,6.960723908377985936e-07
6.255744665395468473e-06,1.992101483772046322e-10
2.095308104799187277e-07,3.238673977438988327e-13
6.094127456890419126e-06,1.627711160301359428e-10
1.849517808295786381e-03,2.929170841525774449e-05
2.598832361400127411e-04,9.367571465190849267e-07
5.697306187357753515e-05,1.971553764690270327e-08
8.978277037385851145e-06,6.496810311951151107e-10
5.650685634464025497e-03,1.495026954216882586e-04
9.427970439901400823e-07,1.154404176417767047e-11
5.732852969231316820e-06,1.829342094472607982e-10
4.081169317942112684e-04,2.079168780255713500e-06
1.461538579314947128e-02,6.022300105541944504e-03
5.391584709286689758e-03,4.162033146712929010e-04
9.809414623305201530e-04,1.222111404786119238e-05
1.436104881577193737e-03,1.234761566593078896e-05
2.043861430138349533e-03,2.926164233940653503e-05
6.696885451674461365e-03,3.675486659631133080e-04
2.048860304057598114e-02,1.368202548474073410e-02
2.149273082613945007e-02,7.261784281581640244e-03
7.322776946239173412e-04,3.596722763177240267e-06
3.027651837328448892e-05,5.850123496742298812e-09
2.883093839045614004e-04,3.841273610305506736e-07
8.255590842054516543e-07,9.456057464829470405e-12
2.643477955643902533e-06,9.770027148414683893e-11
1.519938166438805638e-07,1.350400368783921667e-13
7.450365324679353307e-11,3.625632144987368085e-20
3.754706962011411520e-11,9.609985639423606733e-21
4.493515604053754942e-08,2.801017677891461111e-14
2.367965545868599975e-10,7.663666041108587876e-19
1.647841152419005084e-08,3.620992157645722825e-15
6.710743939708496697e-12,6.274115468858739452e-22
9.826536917501016433e-09,1.350370947094498789e-15
2.311759006445868181e-09,5.223436787885761383e-17
1.138541594336572871e-09,1.069987487249086930e-17
1.072001905413344502e-04,1.613916111864455161e-07
4.136903157814231236e-07,2.262586385609610673e-12
1.588206032465677708e-05,1.595182985703047507e-09
1.008484923659125343e-05,6.338254920912334001e-10
1.162572516477666795e-05,5.338385844488868770e-10
2.267178751935716718e-05,7.176647720541495801e-09
1.020042290633682569e-07,2.800261446876152471e-14
9.352825582027435303e-04,5.875947408640058711e-06
2.232736587757244706e-04,4.174520142896653851e-07
2.994242124259471893e-02,1.494351495057344437e-02
1.045612394809722900e-01,4.611796885728836060e-02
1.509391665458679199e-01,9.839506447315216064e-02
1.401432752609252930e-01,7.456173747777938843e-02
1.344946920871734619e-01,1.069963350892066956e-01
8.171743154525756836e-02,6.123459711670875549e-02
9.975546598434448242e-02,2.825100161135196686e-02
1.453142166137695312e-01,6.737637519836425781e-02
1.592772901058197021e-01,8.877296745777130127e-02
1.482690572738647461e-01,1.001930162310600281e-01
1.699324846267700195e-01,6.247164309024810791e-02
9.031438827514648438e-02,6.806416064500808716e-02
3.638843540102243423e-03,4.720768993138335645e-05
3.930138348096079426e-08,1.867144541192397589e-14
5.515486918739043176e-06,2.563405876454538657e-10
2.288275254613836296e-06,3.216438573816482460e-11
2.083017898257821798e-04,6.009178719068586361e-07
1.113174832312324725e-07,7.448342208846506218e-14
